"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","432","This statement should have braces","Code Style","ControlStatementBraces"
"3","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","433","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"4","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","433","This statement should have braces","Code Style","ControlStatementBraces"
"5","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","458","This statement should have braces","Code Style","ControlStatementBraces"
"6","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","459","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"7","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","459","This statement should have braces","Code Style","ControlStatementBraces"
"8","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","460","This statement should have braces","Code Style","ControlStatementBraces"
"9","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","526","This statement should have braces","Code Style","ControlStatementBraces"
"10","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","537","This statement should have braces","Code Style","ControlStatementBraces"
"11","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBasedPriorityBlockingQueue.java","3","545","Use equals() to compare object references.","Error Prone","CompareObjectsWithEquals"
"1","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\MonitorBenchmark.java","4","47","Useless parentheses.","Code Style","UselessParentheses"
"1","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\SingleThreadAbstractFutureBenchmark.java","1","46","The instance method name 'timeComplete_Normal' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"2","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\SingleThreadAbstractFutureBenchmark.java","1","61","The instance method name 'timeComplete_Failure' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"3","com.google.common.util.concurrent","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\benchmark\com\google\common\util\concurrent\SingleThreadAbstractFutureBenchmark.java","1","82","The instance method name 'timeComplete_Cancel' doesn't match '[a-z][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\AbstractIteratorTest.java","3","102","An instanceof check is being performed on the caught exception.  Create a separate catch clause for this exception type.","Error Prone","AvoidInstanceofChecksInCatchClause"
"2","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\AbstractIteratorTest.java","1","221","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"3","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\AbstractIteratorTest.java","1","223","This class has only private constructors and may be final","Design","ClassWithOnlyPrivateConstructorsShouldBeFinal"
"1","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\AsciiTest.java","3","151","When doing a String.toLowerCase()/toUpperCase() call, use a Locale","Error Prone","UseLocaleWithCaseConversions"
"1","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","4","19","Unused static import 'com.google.common.base.CaseFormat.LOWER_CAMEL'","Code Style","UnnecessaryImport"
"2","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","4","20","Unused static import 'com.google.common.base.CaseFormat.LOWER_HYPHEN'","Code Style","UnnecessaryImport"
"3","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","4","21","Unused static import 'com.google.common.base.CaseFormat.LOWER_UNDERSCORE'","Code Style","UnnecessaryImport"
"4","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","4","22","Unused static import 'com.google.common.base.CaseFormat.UPPER_CAMEL'","Code Style","UnnecessaryImport"
"5","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","4","23","Unused static import 'com.google.common.base.CaseFormat.UPPER_UNDERSCORE'","Code Style","UnnecessaryImport"
"6","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","1","206","The JUnit 3 test method name 'testConverter_nullConversions' doesn't match 'test[A-Z0-9][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"7","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","1","215","The JUnit 3 test method name 'testConverter_toString' doesn't match 'test[A-Z0-9][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"8","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CaseFormatTest.java","1","220","The JUnit 3 test method name 'testConverter_serialization' doesn't match 'test[A-Z0-9][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"1","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","4","26","Unused static import 'com.google.common.base.CharMatcher.whitespace'","Code Style","UnnecessaryImport"
"2","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","4","56","Unnecessary qualifier 'CharMatcher': 'anyOf' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","1","67","The JUnit 3 test method name 'testAnyAndNone_logicalOps' doesn't match 'test[A-Z0-9][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"4","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","4","132","Unnecessary qualifier 'CharMatcher': 'whitespace' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","1","499","The JUnit 3 test method name 'testCollapse_any' doesn't match 'test[A-Z0-9][a-zA-Z0-9]*'","Code Style","MethodNamingConventions"
"6","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","3","733","Do not use `new Character(...)`, prefer `Character.valueOf(...)`","Best Practices","PrimitiveWrapperInstantiation"
"7","com.google.common.base","C:\Users\ivsht\Desktop\testdip\guava\android\guava-tests\test\com\google\common\base\CharMatcherTest.java","4","756","Unnecessary qualifier 'CharMatcher': 'anyOf' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
